,symbol,underlying_last,expire_date,expiry_type,dte,strike,strike_distance,strike_distance_pct,c_delta,c_gamma,c_vega,c_theta,c_rho,c_iv,c_volume,c_last,c_size,c_bid,c_ask,p_delta,p_gamma,p_vega,p_theta,p_rho,p_iv,p_volume,p_last,p_size,p_bid,p_ask
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4260.0,-36.29,-0.008,0.5222,0.00026,81.66871,-1.08055,3.28752,0.34901,136.0,2152.3,2 x 17,1995.11,2321.87,-0.4778,0.00026,81.66871,-1.19313,-0.0,0.36218,122.0,1965.23,4 x 7,1814.24,2128.79
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4270.0,-26.29,-0.006,0.51609,0.00031,81.66871,-0.88681,2.38789,0.28643,139.0,2151.0,10 x 8,1992.78,2321.78,-0.48391,0.00031,81.66871,-0.99966,-0.0,0.29334,118.0,1973.58,4 x 3,1822.98,2136.63
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4280.0,-16.29,-0.004,0.50997,0.00037,81.66871,-0.75499,1.4833,0.24386,151.0,2149.82,3 x 3,1990.55,2321.82,-0.49003,0.00037,81.66871,-0.86811,-0.0,0.24651,155.0,1982.05,2 x 12,1831.83,2144.58
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4290.0,-6.29,-0.001,0.50385,0.00041,81.66871,-0.6851,0.57401,0.22128,136.0,2148.75,9 x 7,1988.44,2321.99,-0.49615,0.00041,81.66871,-0.79848,-0.0,0.22168,116.0,1990.63,10 x 10,1840.8,2152.65
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4300.0,3.71,0.001,0.49773,0.00042,81.66871,-0.67713,0.0,0.21871,156.0,2147.81,6 x 19,1986.44,2322.28,-0.50227,0.00042,81.66871,-0.79077,-0.33971,0.21884,163.0,1999.33,2 x 14,1849.9,2160.83
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4310.0,13.71,0.003,0.49161,0.00039,81.66871,-0.73108,0.0,0.23613,158.0,2146.98,2 x 11,1984.55,2322.7,-0.50839,0.00039,81.66871,-0.84498,-1.25758,0.23801,149.0,2008.15,4 x 12,1859.11,2169.13
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4320.0,23.71,0.006,0.48549,0.00034,81.66871,-0.84695,0.0,0.27356,114.0,2146.27,7 x 19,1982.77,2323.24,-0.51451,0.00034,81.66871,-0.96111,-2.17933,0.27918,156.0,2017.08,3 x 6,1868.44,2177.55
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4330.0,33.71,0.008,0.47937,0.00028,81.66871,-1.02474,0.0,0.33098,113.0,2145.68,6 x 20,1981.11,2323.92,-0.52063,0.00028,81.66871,-1.13917,-3.10468,0.34235,132.0,2026.14,8 x 6,1877.89,2186.09
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4340.0,43.71,0.01,0.47326,0.00023,81.66871,-1.26445,0.0,0.40841,155.0,2145.21,9 x 8,1979.56,2324.72,-0.52674,0.00023,81.66871,-1.37914,-4.03335,0.42751,153.0,2035.31,2 x 17,1887.46,2194.74
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4350.0,53.71,0.013,0.46716,0.00019,81.66871,-1.56608,0.0,0.50583,119.0,2144.85,7 x 16,1978.12,2325.64,-0.53284,0.00019,81.66871,-1.68104,-4.96506,0.53468,115.0,2044.6,1 x 8,1897.15,2203.51
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4360.0,63.71,0.015,0.46107,0.00015,81.66871,-1.92963,0.0,0.62326,163.0,2144.62,10 x 1,1976.79,2326.69,-0.53893,0.00015,81.66871,-2.04486,-5.89952,0.66385,132.0,2054.01,4 x 4,1906.96,2212.41
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4370.0,73.71,0.017,0.45499,0.00013,81.66871,-2.35511,0.0,0.76068,139.0,2144.5,6 x 3,1975.58,2327.87,-0.54501,0.00013,81.66871,-2.4706,-6.83645,0.81502,143.0,2063.54,8 x 15,1916.89,2221.42
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4380.0,83.71,0.019,0.44893,0.00011,81.66871,-2.8425,0.0,0.91811,133.0,2144.5,4 x 5,1974.47,2329.17,-0.55107,0.00011,81.66871,-2.95826,-7.77557,0.98818,132.0,2073.19,3 x 9,1926.94,2230.54
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4390.0,93.71,0.022,0.44288,9e-05,81.66871,-3.39182,0.0,1.09553,116.0,2144.62,2 x 8,1973.48,2330.6,-0.55712,9e-05,81.66871,-3.50784,-8.7166,1.18335,140.0,2082.96,5 x 7,1937.11,2239.79
2023-10-02,SPX,4296.29,2023-10-06,Weekly,3.6,4400.0,103.71,0.024,0.43684,8e-05,81.66871,-4.00306,0.0,1.29296,122.0,2144.86,8 x 11,1972.61,2332.15,-0.56316,8e-05,81.66871,-4.11934,-9.65925,1.40052,127.0,2092.84,6 x 17,1947.39,2249.16
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4100.0,-196.29,-0.046,0.55275,1e-05,185.35617,-5.58238,33.4057,4.09226,32.0,2195.21,8 x 2,1994.32,2416.34,-0.44725,1e-05,185.35617,-5.67564,-0.0,4.47754,31.0,1302.93,10 x 6,1172.46,1447.92
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4125.0,-171.29,-0.04,0.54607,1e-05,185.35617,-4.32883,29.3548,3.17332,22.0,2188.3,2 x 1,1986.84,2410.19,-0.45393,1e-05,185.35617,-4.42266,-0.0,3.46671,32.0,1316.77,1 x 9,1185.62,1462.42
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4150.0,-146.29,-0.034,0.53938,2e-05,185.35617,-3.24579,25.24168,2.37938,29.0,2181.65,2 x 19,1979.59,2404.32,-0.46062,2e-05,185.35617,-3.34019,-0.0,2.59338,33.0,1330.87,2 x 2,1199.05,1477.2
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4175.0,-121.29,-0.028,0.53267,2e-05,185.35617,-2.33327,21.06768,1.71044,34.0,2175.26,5 x 13,1972.6,2398.74,-0.46733,2e-05,185.35617,-2.42824,-0.0,1.85755,23.0,1345.25,9 x 16,1212.73,1492.24
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4200.0,-96.29,-0.022,0.52595,3e-05,185.35617,-1.59127,16.83419,1.1665,31.0,2169.14,4 x 14,1965.85,2393.46,-0.47405,3e-05,185.35617,-1.6868,-0.0,1.25922,30.0,1359.88,2 x 2,1226.67,1507.57
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4225.0,-71.29,-0.017,0.51922,5e-05,185.35617,-1.01978,12.54266,0.74757,34.0,2163.3,3 x 19,1959.36,2388.46,-0.48078,5e-05,185.35617,-1.11588,-0.0,0.79838,32.0,1374.8,2 x 5,1240.87,1523.17
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4250.0,-46.29,-0.011,0.51248,9e-05,185.35617,-0.61881,8.19457,0.45363,24.0,2157.73,1 x 6,1953.12,2383.77,-0.48752,9e-05,185.35617,-0.71548,-0.0,0.47505,30.0,1389.98,7 x 4,1255.34,1539.06
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4275.0,-21.29,-0.005,0.50574,0.00014,185.35617,-0.38835,3.79146,0.28469,34.0,2152.43,5 x 10,1947.14,2379.37,-0.49426,0.00014,185.35617,-0.4856,-0.0,0.28922,25.0,1405.44,5 x 15,1270.08,1555.23
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4300.0,3.71,0.001,0.499,0.00017,185.35617,-0.32842,0.0,0.24075,25.0,2147.42,2 x 18,1941.42,2375.27,-0.501,0.00017,185.35617,-0.42623,-0.6651,0.24089,31.0,1421.18,5 x 16,1285.08,1571.69
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4325.0,28.71,0.007,0.49226,0.00013,185.35617,-0.439,0.0,0.32181,30.0,2142.68,10 x 3,1935.96,2371.48,-0.50774,0.00013,185.35617,-0.53738,-5.1735,0.33006,34.0,1437.2,7 x 9,1300.36,1588.44
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4350.0,53.71,0.013,0.48552,8e-05,185.35617,-0.72009,0.0,0.52788,25.0,2138.23,7 x 3,1930.76,2367.99,-0.51448,8e-05,185.35617,-0.81904,-9.73208,0.55673,27.0,1453.5,7 x 2,1315.91,1605.48
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4375.0,78.71,0.018,0.47878,5e-05,185.35617,-1.17171,0.0,0.85894,28.0,2134.05,8 x 13,1925.82,2364.81,-0.52122,5e-05,185.35617,-1.27122,-14.33915,0.92089,30.0,1470.09,1 x 10,1331.74,1622.81
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4400.0,103.71,0.024,0.47205,3e-05,185.35617,-1.79384,0.0,1.315,27.0,2130.17,5 x 17,1921.15,2361.93,-0.52795,3e-05,185.35617,-1.89392,-18.993,1.42256,24.0,1486.96,10 x 1,1347.84,1640.43
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4425.0,128.71,0.03,0.46534,2e-05,185.35617,-2.58648,0.0,1.89606,28.0,2126.57,6 x 9,1916.74,2359.37,-0.53466,2e-05,185.35617,-2.68713,-23.69188,2.06173,33.0,1504.11,2 x 6,1364.23,1658.34
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4450.0,153.71,0.036,0.45863,2e-05,185.35617,-3.54964,0.0,2.60212,27.0,2123.25,1 x 5,1912.59,2357.11,-0.54137,2e-05,185.35617,-3.65087,-28.43401,2.8384,27.0,1521.55,4 x 13,1380.88,1676.55
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4475.0,178.71,0.042,0.45194,1e-05,185.35617,-4.68332,0.0,3.43319,24.0,2120.22,6 x 20,1908.72,2355.17,-0.54806,1e-05,185.35617,-4.78511,-33.21759,3.75257,29.0,1539.28,2 x 16,1397.82,1695.06
2023-10-02,SPX,4296.29,2023-10-21,Monthly,18.6,4500.0,203.71,0.047,0.44527,1e-05,185.35617,-5.98752,0.0,4.38925,24.0,2117.48,10 x 6,1905.1,2353.54,-0.55473,1e-05,185.35617,-6.08988,-38.04078,4.80424,31.0,1557.3,3 x 13,1415.04,1713.86
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4250.0,-52.41,-0.012,0.57719,0.00041,33.67934,-3.62742,1.96554,0.48179,195.0,2157.22,9 x 20,2019.33,2304.53,-0.42281,0.00041,33.67934,-3.74316,-0.0,0.50926,183.0,2079.27,4 x 6,1918.64,2253.35
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4255.0,-47.41,-0.011,0.56993,0.00046,33.67934,-3.25163,1.78271,0.43188,212.0,2156.31,9 x 6,2017.11,2305.12,-0.43007,0.00046,33.67934,-3.36751,-0.0,0.45436,219.0,2083.33,5 x 14,1923.67,2256.24
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4260.0,-42.41,-0.01,0.56263,0.00052,33.67934,-2.91349,1.59868,0.38697,187.0,2155.47,7 x 9,2014.94,2305.79,-0.43737,0.00052,33.67934,-3.0295,-0.0,0.40496,221.0,2087.45,1 x 12,1928.78,2259.18
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4265.0,-37.41,-0.009,0.55531,0.00059,33.67934,-2.61299,1.41351,0.34706,180.0,2154.69,5 x 18,2012.84,2306.54,-0.44469,0.00059,33.67934,-2.72913,-0.0,0.36105,177.0,2091.65,2 x 2,1933.96,2262.19
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4270.0,-32.41,-0.008,0.54797,0.00067,33.67934,-2.35013,1.22729,0.31214,204.0,2153.99,4 x 7,2010.81,2307.37,-0.45203,0.00067,33.67934,-2.46641,-0.0,0.32265,170.0,2095.92,4 x 6,1939.23,2265.27
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4275.0,-27.41,-0.006,0.54061,0.00074,33.67934,-2.12492,1.04009,0.28223,172.0,2153.36,6 x 20,2008.84,2308.28,-0.45939,0.00074,33.67934,-2.24134,-0.0,0.28975,166.0,2100.26,8 x 2,1944.57,2268.42
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4280.0,-22.41,-0.005,0.53322,0.00083,33.67934,-1.93736,0.85199,0.25732,190.0,2152.81,3 x 6,2006.94,2309.28,-0.46678,0.00083,33.67934,-2.05391,-0.0,0.26234,158.0,2104.67,4 x 13,1949.99,2271.63
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4285.0,-17.41,-0.004,0.52583,0.0009,33.67934,-1.78743,0.66308,0.23741,161.0,2152.32,1 x 17,2005.1,2310.35,-0.47417,0.0009,33.67934,-1.90413,-0.0,0.24044,170.0,2109.16,4 x 1,1955.48,2274.91
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4290.0,-12.41,-0.003,0.51842,0.00098,33.67934,-1.67516,0.47344,0.22249,180.0,2151.91,3 x 14,2003.34,2311.5,-0.48158,0.00098,33.67934,-1.79199,-0.0,0.22403,184.0,2113.72,7 x 2,1961.05,2278.26
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4295.0,-7.41,-0.002,0.511,0.00103,33.67934,-1.60053,0.28314,0.21258,189.0,2151.57,2 x 17,2001.64,2312.73,-0.489,0.00103,33.67934,-1.71749,-0.0,0.21313,225.0,2118.35,4 x 19,1966.71,2281.68
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4300.0,-2.41,-0.001,0.50358,0.00107,33.67934,-1.56354,0.09227,0.20767,174.0,2151.31,8 x 2,2000.01,2314.05,-0.49642,0.00107,33.67934,-1.68064,-0.0,0.20773,178.0,2123.05,4 x 1,1972.43,2285.18
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4305.0,2.59,0.001,0.49616,0.00108,33.67934,-1.5642,0.0,0.20776,159.0,2151.12,5 x 15,1998.46,2315.44,-0.50384,0.00108,33.67934,-1.68144,-0.09909,0.20782,224.0,2127.83,1 x 4,1978.24,2288.74
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4310.0,7.59,0.002,0.48874,0.00106,33.67934,-1.60251,0.0,0.21284,195.0,2151.0,5 x 1,1996.97,2316.91,-0.51126,0.00106,33.67934,-1.71988,-0.29084,0.21342,163.0,2132.69,10 x 16,1984.12,2292.38
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4315.0,12.59,0.003,0.48132,0.00102,33.67934,-1.67846,0.0,0.22293,202.0,2150.96,4 x 19,1995.56,2318.46,-0.51868,0.00102,33.67934,-1.79597,-0.48291,0.22452,205.0,2137.61,2 x 19,1990.08,2296.09
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4320.0,17.59,0.004,0.47391,0.00097,33.67934,-1.79205,0.0,0.23802,209.0,2150.99,4 x 12,1994.22,2320.08,-0.52609,0.00097,33.67934,-1.9097,-0.67522,0.24111,196.0,2142.61,8 x 5,1996.11,2299.87
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4325.0,22.59,0.005,0.46652,0.0009,33.67934,-1.94329,0.0,0.25811,205.0,2151.09,2 x 18,1992.95,2321.79,-0.53348,0.0009,33.67934,-2.06107,-0.86767,0.26321,162.0,2147.69,2 x 17,2002.21,2303.73
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4330.0,27.59,0.006,0.45914,0.00083,33.67934,-2.13218,0.0,0.2832,174.0,2151.27,1 x 2,1991.75,2323.57,-0.54086,0.00083,33.67934,-2.2501,-1.06018,0.29081,220.0,2152.84,1 x 7,2008.4,2307.66
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4335.0,32.59,0.008,0.45177,0.00075,33.67934,-2.35871,0.0,0.31328,155.0,2151.52,6 x 19,1990.62,2325.42,-0.54823,0.00075,33.67934,-2.47676,-1.25267,0.3239,200.0,2158.06,9 x 11,2014.65,2311.67
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4340.0,37.59,0.009,0.44443,0.00068,33.67934,-2.62288,0.0,0.34837,206.0,2151.85,10 x 15,1989.57,2327.35,-0.55557,0.00068,33.67934,-2.74107,-1.44505,0.3625,211.0,2163.35,7 x 7,2020.98,2315.75
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4345.0,42.59,0.01,0.43711,0.00062,33.67934,-2.9247,0.0,0.38846,192.0,2152.24,9 x 14,1988.59,2329.36,-0.56289,0.00062,33.67934,-3.04303,-1.63724,0.4066,183.0,2168.72,9 x 16,2027.38,2319.91
2023-10-02,SPX,4302.41,2023-10-03,Daily,0.6,4350.0,47.59,0.011,0.42982,0.00056,33.67934,-3.26417,0.0,0.43355,191.0,2152.71,7 x 3,1987.69,2331.44,-0.57018,0.00056,33.67934,-3.38263,-1.82916,0.45619,167.0,2174.16,7 x 14,2033.85,2324.14
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4200.0,-102.41,-0.024,0.56229,7e-05,81.77728,-3.92605,9.09217,1.26616,155.0,2166.84,1 x 20,2016.09,2328.87,-0.43771,7e-05,81.77728,-4.03705,-0.0,1.37104,123.0,1915.81,6 x 1,1762.09,2082.93
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4210.0,-92.41,-0.021,0.55626,8e-05,81.77728,-3.32195,8.23184,1.07133,147.0,2164.79,7 x 6,2013.05,2327.97,-0.44374,8e-05,81.77728,-3.43321,-0.0,1.15673,153.0,1923.4,2 x 4,1770.06,2090.02
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4220.0,-82.41,-0.019,0.55022,0.0001,81.77728,-2.77986,7.36489,0.89651,153.0,2162.84,4 x 13,2010.11,2327.18,-0.44978,0.0001,81.77728,-2.89138,-0.0,0.96442,134.0,1931.1,5 x 16,1778.13,2097.23
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4230.0,-72.41,-0.017,0.54416,0.00012,81.77728,-2.29978,6.49155,0.74168,163.0,2161.01,6 x 8,2007.28,2326.52,-0.45584,0.00012,81.77728,-2.41157,-0.0,0.79412,123.0,1938.92,3 x 5,1786.33,2104.54
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4240.0,-62.41,-0.015,0.53809,0.00014,81.77728,-1.88172,5.61206,0.60686,146.0,2159.3,7 x 17,2004.55,2325.99,-0.46191,0.00014,81.77728,-1.99378,-0.0,0.64581,136.0,1946.85,6 x 16,1794.64,2111.96
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4250.0,-52.41,-0.012,0.532,0.00018,81.77728,-1.52568,4.72669,0.49203,117.0,2157.7,8 x 9,2001.94,2325.57,-0.468,0.00018,81.77728,-1.638,-0.0,0.5195,126.0,1954.89,3 x 2,1803.06,2119.5
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4260.0,-42.41,-0.01,0.52591,0.00022,81.77728,-1.23165,3.83567,0.39721,134.0,2156.21,8 x 4,1999.43,2325.29,-0.47409,0.00022,81.77728,-1.34423,-0.0,0.4152,163.0,1963.05,10 x 13,1811.61,2127.15
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4270.0,-32.41,-0.008,0.51981,0.00028,81.77728,-0.99963,2.93927,0.32238,156.0,2154.84,1 x 10,1997.03,2325.13,-0.48019,0.00028,81.77728,-1.11248,-0.0,0.33289,138.0,1971.33,7 x 3,1820.27,2134.92
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4280.0,-22.41,-0.005,0.5137,0.00034,81.77728,-0.82964,2.03775,0.26756,155.0,2153.59,5 x 3,1994.74,2325.09,-0.4863,0.00034,81.77728,-0.94275,-0.0,0.27258,151.0,1979.72,6 x 20,1829.05,2142.8
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4290.0,-12.41,-0.003,0.50759,0.00039,81.77728,-0.72165,1.13138,0.23273,163.0,2152.45,9 x 4,1992.56,2325.18,-0.49241,0.00039,81.77728,-0.83503,-0.0,0.23427,117.0,1988.23,10 x 12,1837.95,2150.8
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4300.0,-2.41,-0.001,0.50147,0.00042,81.77728,-0.67568,0.22041,0.21791,113.0,2151.43,7 x 20,1990.49,2325.39,-0.49853,0.00042,81.77728,-0.78932,-0.0,0.21797,128.0,1996.86,5 x 9,1846.97,2158.91
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4310.0,7.59,0.002,0.49536,0.00041,81.77728,-0.69173,0.0,0.22308,165.0,2150.53,8 x 1,1988.53,2325.73,-0.50464,0.00041,81.77728,-0.80564,-0.69486,0.22366,147.0,2005.61,2 x 15,1856.11,2167.14
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4320.0,17.59,0.004,0.48925,0.00037,81.77728,-0.76979,0.0,0.24826,126.0,2149.75,10 x 7,1986.68,2326.2,-0.51075,0.00037,81.77728,-0.88396,-1.61418,0.25135,156.0,2014.47,4 x 12,1865.37,2175.49
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4330.0,27.59,0.006,0.48314,0.00032,81.77728,-0.90987,0.0,0.29343,145.0,2149.09,7 x 12,1984.95,2326.8,-0.51686,0.00032,81.77728,-1.0243,-2.53726,0.30105,111.0,2023.45,5 x 17,1874.75,2183.95
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4340.0,37.59,0.009,0.47703,0.00026,81.77728,-1.11197,0.0,0.35861,110.0,2148.54,7 x 20,1983.33,2327.52,-0.52297,0.00026,81.77728,-1.22666,-3.46383,0.37274,123.0,2032.55,9 x 13,1884.25,2192.53
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4350.0,47.59,0.011,0.47094,0.00021,81.77728,-1.37607,0.0,0.44379,130.0,2148.12,7 x 17,1981.82,2328.37,-0.52906,0.00021,81.77728,-1.49103,-4.39361,0.46643,152.0,2041.77,2 x 20,1893.86,2201.23
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4360.0,57.59,0.013,0.46485,0.00017,81.77728,-1.7022,0.0,0.54896,159.0,2147.81,10 x 18,1980.42,2329.34,-0.53515,0.00017,81.77728,-1.81742,-5.32631,0.58212,118.0,2051.11,8 x 10,1903.6,2210.05
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4370.0,67.59,0.016,0.45877,0.00014,81.77728,-2.09034,0.0,0.67414,158.0,2147.62,3 x 1,1979.14,2330.44,-0.54123,0.00014,81.77728,-2.20583,-6.26166,0.71982,144.0,2060.57,1 x 9,1913.46,2218.99
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4380.0,77.59,0.018,0.4527,0.00012,81.77728,-2.54049,0.0,0.81931,153.0,2147.55,4 x 1,1977.97,2331.66,-0.5473,0.00012,81.77728,-2.65624,-7.19937,0.87951,139.0,2070.14,2 x 2,1923.43,2228.04
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4390.0,87.59,0.02,0.44665,0.0001,81.77728,-3.05266,0.0,0.98449,136.0,2147.59,1 x 13,1976.91,2333.01,-0.55335,0.0001,81.77728,-3.16868,-8.13915,1.0612,140.0,2079.83,6 x 6,1933.52,2237.21
2023-10-02,SPX,4302.41,2023-10-06,Weekly,3.6,4400.0,97.59,0.023,0.44061,8e-05,81.77728,-3.62684,0.0,1.16966,152.0,2147.76,4 x 8,1975.96,2334.49,-0.55939,8e-05,81.77728,-3.74313,-9.08073,1.2649,134.0,2089.64,3 x 13,1943.73,2246.5
2023-10-02,SPX,4302.41,2023-10-21,Monthly,18.6,4100.0,-202.41,-0.047,0.55431,1e-05,185.61695,-5.92404,34.3909,4.33645,31.0,2200.0,4 x 8,1998.95,2421.26,-0.44569,1e-05,185.61695,-6.0173,-0.0,4.74616,29.0,1301.61,9 x 9,1171.11,1446.66
2023-10-02,SPX,4302.41,2023-10-21,Monthly,18.6,4125.0,-177.41,-0.041,0.54764,1e-05,185.61695,-4.62684,30.35481,3.38689,24.0,2193.02,9 x 6,1991.41,2415.04,-0.45236,1e-05,185.61695,-4.72067,-0.0,3.70164,33.0,1315.39,1 x 9,1184.22,1461.1
2023-10-02,SPX,4302.41,2023-10-21,Monthly,18.6,4150.0,-152.41,-0.035,0.54096,1e-05,185.61695,-3.5004,26.25628,2.56233,34.0,2186.31,9 x 15,1984.11,2409.11,-0.45904,1e-05,185.61695,-3.5948,-0.0,2.79462,28.0,1329.43,4 x 5,1197.58,1475.81
2023-10-02,SPX,4302.41,2023-10-21,Monthly,18.6,4175.0,-127.41,-0.03,0.53427,2e-05,185.61695,-2.54473,22.09663,1.86276,31.0,2179.86,2 x 7,1977.06,2403.46,-0.46573,2e-05,185.61695,-2.6397,-0.0,2.0251,28.0,1343.74,7 x 15,1211.2,1490.79
2023-10-02,SPX,4302.41,2023-10-21,Monthly,18.6,4200.0,-102.41,-0.024,0.52756,3e-05,185.61695,-1.75982,17.87725,1.2882,31.0,2173.68,8 x 11,1970.25,2398.11,-0.47244,3e-05,185.61695,-1.85535,-0.0,1.39309,25.0,1358.32,8 x 9,1225.08,1506.05
2023-10-02,SPX,4302.41,2023-10-21,Monthly,18.6,4225.0,-77.41,-0.018,0.52084,5e-05,185.61695,-1.14567,13.59956,0.83864,25.0,2167.77,9 x 3,1963.7,2393.04,-0.47916,5e-05,185.61695,-1.24177,-0.0,0.89857,24.0,1373.16,9 x 14,1239.22,1521.59
2023-10-02,SPX,4302.41,2023-10-21,Monthly,18.6,4250.0,-52.41,-0.012,0.51411,8e-05,185.61695,-0.70228,9.26503,0.51408,28.0,2162.13,10 x 14,1957.4,2388.27,-0.48589,8e-05,185.61695,-0.79896,-0.0,0.54155,29.0,1388.28,5 x 18,1253.62,1537.4
2023-10-02,SPX,4302.41,2023-10-21,Monthly,18.6,4275.0,-27.41,-0.006,0.50738,0.00013,185.61695,-0.42966,4.87518,0.31452,27.0,2156.77,5 x 6,1951.35,2383.8,-0.49262,0.00013,185.61695,-0.5269,-0.0,0.32203,33.0,1403.68,2 x 18,1268.29,1553.51
2023-10-02,SPX,4302.41,2023-10-21,Monthly,18.6,4300.0,-2.41,-0.001,0.50065,0.00017,185.61695,-0.3278,0.43157,0.23995,29.0,2151.68,9 x 11,1945.57,2379.63,-0.49935,0.00017,185.61695,-0.42561,-0.0,0.24001,36.0,1419.35,8 x 4,1283.23,1569.9
2023-10-02,SPX,4302.41,2023-10-21,Monthly,18.6,4325.0,22.59,0.005,0.49392,0.00014,185.61695,-0.39671,0.0,0.29039,26.0,2146.88,7 x 19,1940.04,2375.76,-0.50608,0.00014,185.61695,-0.49509,-4.0642,0.2955,26.0,1435.3,5 x 20,1298.45,1586.57
2023-10-02,SPX,4302.41,2023-10-21,Monthly,18.6,4350.0,47.59,0.011,0.48718,9e-05,185.61695,-0.63637,0.0,0.46583,29.0,2142.35,2 x 20,1934.78,2372.2,-0.51282,9e-05,185.61695,-0.73532,-8.61048,0.48848,24.0,1451.53,4 x 1,1313.93,1603.54
2023-10-02,SPX,4302.41,2023-10-21,Monthly,18.6,4375.0,72.59,0.017,0.48046,5e-05,185.61695,-1.0468,0.0,0.76627,30.0,2138.11,1 x 11,1929.77,2368.94,-0.51954,5e-05,185.61695,-1.14632,-13.20562,0.81896,29.0,1468.04,2 x 16,1329.69,1620.8
2023-10-02,SPX,4302.41,2023-10-21,Monthly,18.6,4400.0,97.59,0.023,0.47374,4e-05,185.61695,-1.628,0.0,1.19171,30.0,2134.15,4 x 2,1925.03,2365.99,-0.52626,4e-05,185.61695,-1.72808,-17.84789,1.28694,30.0,1484.84,3 x 20,1345.72,1638.34
