,symbol,underlying_last,expire_date,expiry_type,dte,strike,strike_distance,strike_distance_pct,p_delta,p_gamma,p_vega,p_theta,p_rho,p_iv,p_volume,p_last,p_size,p_bid,p_ask,p_mid,p_spread
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4250.0,-52.41,-0.012,-0.42281,0.00041,33.67934,-3.74316,-0.0,0.50926,183.0,2079.27,4 x 6,1918.64,2253.35,2085.995,334.7099999999998
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4255.0,-47.41,-0.011,-0.43007,0.00046,33.67934,-3.36751,-0.0,0.45436,219.0,2083.33,5 x 14,1923.67,2256.24,2089.955,332.5699999999997
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4260.0,-42.41,-0.01,-0.43737,0.00052,33.67934,-3.0295,-0.0,0.40496,221.0,2087.45,1 x 12,1928.78,2259.18,2093.98,330.39999999999986
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4265.0,-37.41,-0.009,-0.44469,0.00059,33.67934,-2.72913,-0.0,0.36105,177.0,2091.65,2 x 2,1933.96,2262.19,2098.075,328.23
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4270.0,-32.41,-0.008,-0.45203,0.00067,33.67934,-2.46641,-0.0,0.32265,170.0,2095.92,4 x 6,1939.23,2265.27,2102.25,326.03999999999996
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4275.0,-27.41,-0.006,-0.45939,0.00074,33.67934,-2.24134,-0.0,0.28975,166.0,2100.26,8 x 2,1944.57,2268.42,2106.495,323.85000000000014
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4280.0,-22.41,-0.005,-0.46678,0.00083,33.67934,-2.05391,-0.0,0.26234,158.0,2104.67,4 x 13,1949.99,2271.63,2110.81,321.6400000000001
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4285.0,-17.41,-0.004,-0.47417,0.0009,33.67934,-1.90413,-0.0,0.24044,170.0,2109.16,4 x 1,1955.48,2274.91,2115.1949999999997,319.42999999999984
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4290.0,-12.41,-0.003,-0.48158,0.00098,33.67934,-1.79199,-0.0,0.22403,184.0,2113.72,7 x 2,1961.05,2278.26,2119.655,317.21000000000026
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4295.0,-7.41,-0.002,-0.489,0.00103,33.67934,-1.71749,-0.0,0.21313,225.0,2118.35,4 x 19,1966.71,2281.68,2124.1949999999997,314.9699999999998
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4300.0,-2.41,-0.001,-0.49642,0.00107,33.67934,-1.68064,-0.0,0.20773,178.0,2123.05,4 x 1,1972.43,2285.18,2128.805,312.7499999999998
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4305.0,2.59,0.001,-0.50384,0.00108,33.67934,-1.68144,-0.09909,0.20782,224.0,2127.83,1 x 4,1978.24,2288.74,2133.49,310.4999999999998
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4310.0,7.59,0.002,-0.51126,0.00106,33.67934,-1.71988,-0.29084,0.21342,163.0,2132.69,10 x 16,1984.12,2292.38,2138.25,308.2600000000002
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4315.0,12.59,0.003,-0.51868,0.00102,33.67934,-1.79597,-0.48291,0.22452,205.0,2137.61,2 x 19,1990.08,2296.09,2143.085,306.0100000000002
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4320.0,17.59,0.004,-0.52609,0.00097,33.67934,-1.9097,-0.67522,0.24111,196.0,2142.61,8 x 5,1996.11,2299.87,2147.99,303.76
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4325.0,22.59,0.005,-0.53348,0.0009,33.67934,-2.06107,-0.86767,0.26321,162.0,2147.69,2 x 17,2002.21,2303.73,2152.9700000000003,301.52
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4330.0,27.59,0.006,-0.54086,0.00083,33.67934,-2.2501,-1.06018,0.29081,220.0,2152.84,1 x 7,2008.4,2307.66,2158.0299999999997,299.25999999999976
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4335.0,32.59,0.008,-0.54823,0.00075,33.67934,-2.47676,-1.25267,0.3239,200.0,2158.06,9 x 11,2014.65,2311.67,2163.16,297.02
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4340.0,37.59,0.009,-0.55557,0.00068,33.67934,-2.74107,-1.44505,0.3625,211.0,2163.35,7 x 7,2020.98,2315.75,2168.365,294.77
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4345.0,42.59,0.01,-0.56289,0.00062,33.67934,-3.04303,-1.63724,0.4066,183.0,2168.72,9 x 16,2027.38,2319.91,2173.645,292.52999999999975
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4350.0,47.59,0.011,-0.57018,0.00056,33.67934,-3.38263,-1.82916,0.45619,167.0,2174.16,7 x 14,2033.85,2324.14,2178.995,290.28999999999996
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4200.0,-102.41,-0.024,-0.43771,7e-05,81.77728,-4.03705,-0.0,1.37104,123.0,1915.81,6 x 1,1762.09,2082.93,1922.5099999999998,320.8399999999999
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4210.0,-92.41,-0.021,-0.44374,8e-05,81.77728,-3.43321,-0.0,1.15673,153.0,1923.4,2 x 4,1770.06,2090.02,1930.04,319.96000000000004
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4220.0,-82.41,-0.019,-0.44978,0.0001,81.77728,-2.89138,-0.0,0.96442,134.0,1931.1,5 x 16,1778.13,2097.23,1937.68,319.0999999999999
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4230.0,-72.41,-0.017,-0.45584,0.00012,81.77728,-2.41157,-0.0,0.79412,123.0,1938.92,3 x 5,1786.33,2104.54,1945.435,318.21000000000004
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4240.0,-62.41,-0.015,-0.46191,0.00014,81.77728,-1.99378,-0.0,0.64581,136.0,1946.85,6 x 16,1794.64,2111.96,1953.3000000000002,317.31999999999994
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4250.0,-52.41,-0.012,-0.468,0.00018,81.77728,-1.638,-0.0,0.5195,126.0,1954.89,3 x 2,1803.06,2119.5,1961.28,316.44000000000005
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4260.0,-42.41,-0.01,-0.47409,0.00022,81.77728,-1.34423,-0.0,0.4152,163.0,1963.05,10 x 13,1811.61,2127.15,1969.38,315.5400000000002
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4270.0,-32.41,-0.008,-0.48019,0.00028,81.77728,-1.11248,-0.0,0.33289,138.0,1971.33,7 x 3,1820.27,2134.92,1977.595,314.6500000000001
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4280.0,-22.41,-0.005,-0.4863,0.00034,81.77728,-0.94275,-0.0,0.27258,151.0,1979.72,6 x 20,1829.05,2142.8,1985.9250000000002,313.7500000000002
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4290.0,-12.41,-0.003,-0.49241,0.00039,81.77728,-0.83503,-0.0,0.23427,117.0,1988.23,10 x 12,1837.95,2150.8,1994.375,312.85000000000014
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4300.0,-2.41,-0.001,-0.49853,0.00042,81.77728,-0.78932,-0.0,0.21797,128.0,1996.86,5 x 9,1846.97,2158.91,2002.94,311.9399999999998
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4310.0,7.59,0.002,-0.50464,0.00041,81.77728,-0.80564,-0.69486,0.22366,147.0,2005.61,2 x 15,1856.11,2167.14,2011.625,311.03
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4320.0,17.59,0.004,-0.51075,0.00037,81.77728,-0.88396,-1.61418,0.25135,156.0,2014.47,4 x 12,1865.37,2175.49,2020.4299999999998,310.1199999999999
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4330.0,27.59,0.006,-0.51686,0.00032,81.77728,-1.0243,-2.53726,0.30105,111.0,2023.45,5 x 17,1874.75,2183.95,2029.35,309.1999999999998
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4340.0,37.59,0.009,-0.52297,0.00026,81.77728,-1.22666,-3.46383,0.37274,123.0,2032.55,9 x 13,1884.25,2192.53,2038.39,308.2800000000002
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4350.0,47.59,0.011,-0.52906,0.00021,81.77728,-1.49103,-4.39361,0.46643,152.0,2041.77,2 x 20,1893.86,2201.23,2047.545,307.3700000000001
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4360.0,57.59,0.013,-0.53515,0.00017,81.77728,-1.81742,-5.32631,0.58212,118.0,2051.11,8 x 10,1903.6,2210.05,2056.825,306.4500000000003
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4370.0,67.59,0.016,-0.54123,0.00014,81.77728,-2.20583,-6.26166,0.71982,144.0,2060.57,1 x 9,1913.46,2218.99,2066.225,305.52999999999975
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4380.0,77.59,0.018,-0.5473,0.00012,81.77728,-2.65624,-7.19937,0.87951,139.0,2070.14,2 x 2,1923.43,2228.04,2075.735,304.6099999999999
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4390.0,87.59,0.02,-0.55335,0.0001,81.77728,-3.16868,-8.13915,1.0612,140.0,2079.83,6 x 6,1933.52,2237.21,2085.365,303.69000000000005
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4400.0,97.59,0.023,-0.55939,8e-05,81.77728,-3.74313,-9.08073,1.2649,134.0,2089.64,3 x 13,1943.73,2246.5,2095.115,302.77
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4100.0,-202.41,-0.047,-0.44569,1e-05,185.61695,-6.0173,-0.0,4.74616,29.0,1301.61,9 x 9,1171.11,1446.66,1308.885,275.5500000000002
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4125.0,-177.41,-0.041,-0.45236,1e-05,185.61695,-4.72067,-0.0,3.70164,33.0,1315.39,1 x 9,1184.22,1461.1,1322.6599999999999,276.8799999999999
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4150.0,-152.41,-0.035,-0.45904,1e-05,185.61695,-3.5948,-0.0,2.79462,28.0,1329.43,4 x 5,1197.58,1475.81,1336.695,278.23
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4175.0,-127.41,-0.03,-0.46573,2e-05,185.61695,-2.6397,-0.0,2.0251,28.0,1343.74,7 x 15,1211.2,1490.79,1350.995,279.5899999999999
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4200.0,-102.41,-0.024,-0.47244,3e-05,185.61695,-1.85535,-0.0,1.39309,25.0,1358.32,8 x 9,1225.08,1506.05,1365.565,280.97
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4225.0,-77.41,-0.018,-0.47916,5e-05,185.61695,-1.24177,-0.0,0.89857,24.0,1373.16,9 x 14,1239.22,1521.59,1380.405,282.3699999999999
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4250.0,-52.41,-0.012,-0.48589,8e-05,185.61695,-0.79896,-0.0,0.54155,29.0,1388.28,5 x 18,1253.62,1537.4,1395.51,283.7800000000002
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4275.0,-27.41,-0.006,-0.49262,0.00013,185.61695,-0.5269,-0.0,0.32203,33.0,1403.68,2 x 18,1268.29,1553.51,1410.9,285.22
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4300.0,-2.41,-0.001,-0.49935,0.00017,185.61695,-0.42561,-0.0,0.24001,36.0,1419.35,8 x 4,1283.23,1569.9,1426.565,286.6700000000001
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4325.0,22.59,0.005,-0.50608,0.00014,185.61695,-0.49509,-4.0642,0.2955,26.0,1435.3,5 x 20,1298.45,1586.57,1442.51,288.1199999999999
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4350.0,47.59,0.011,-0.51282,9e-05,185.61695,-0.73532,-8.61048,0.48848,24.0,1451.53,4 x 1,1313.93,1603.54,1458.7350000000001,289.6099999999999
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4375.0,72.59,0.017,-0.51954,5e-05,185.61695,-1.14632,-13.20562,0.81896,29.0,1468.04,2 x 16,1329.69,1620.8,1475.245,291.1099999999999
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4400.0,97.59,0.023,-0.52626,4e-05,185.61695,-1.72808,-17.84789,1.28694,30.0,1484.84,3 x 20,1345.72,1638.34,1492.03,292.6199999999999
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4425.0,122.59,0.028,-0.53297,2e-05,185.61695,-2.4806,-22.53557,1.89242,24.0,1501.93,6 x 5,1362.04,1656.19,1509.115,294.1500000000001
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4450.0,147.59,0.034,-0.53967,2e-05,185.61695,-3.40389,-27.26688,2.63541,25.0,1519.3,6 x 5,1378.62,1674.32,1526.4699999999998,295.70000000000005
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4475.0,172.59,0.04,-0.54636,1e-05,185.61695,-4.49794,-32.04004,3.51589,29.0,1536.95,1 x 3,1395.49,1692.75,1544.12,297.26
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4500.0,197.59,0.046,-0.55302,1e-05,185.61695,-5.76275,-36.85323,4.53387,33.0,1554.89,2 x 3,1412.64,1711.48,1562.06,298.8399999999999
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4250.0,-52.69,-0.012,-0.42237,0.00041,33.66241,-3.76735,-0.0,0.51246,222.0,2079.21,8 x 6,1918.51,2253.38,2085.945,334.8700000000001
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4255.0,-47.69,-0.011,-0.42964,0.00046,33.66241,-3.38938,-0.0,0.45725,198.0,2083.27,2 x 17,1923.54,2256.26,2089.9,332.72000000000025
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4260.0,-42.69,-0.01,-0.43693,0.00052,33.66241,-3.04907,-0.0,0.40755,150.0,2087.39,6 x 6,1928.64,2259.2,2093.92,330.5599999999997
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4265.0,-37.69,-0.009,-0.44425,0.00059,33.66241,-2.74643,-0.0,0.36334,191.0,2091.58,1 x 18,1933.82,2262.21,2098.015,328.3900000000001
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4270.0,-32.69,-0.008,-0.4516,0.00066,33.66241,-2.48145,-0.0,0.32463,152.0,2095.85,8 x 2,1939.08,2265.28,2102.1800000000003,326.2000000000003
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4275.0,-27.69,-0.006,-0.45896,0.00074,33.66241,-2.25415,-0.0,0.29142,175.0,2100.18,7 x 15,1944.42,2268.42,2106.42,324.0
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4280.0,-22.69,-0.005,-0.46635,0.00082,33.66241,-2.06452,-0.0,0.26371,173.0,2104.59,1 x 7,1949.84,2271.63,2110.735,321.7900000000002
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4285.0,-17.69,-0.004,-0.47375,0.0009,33.66241,-1.91255,-0.0,0.2415,221.0,2109.07,7 x 4,1955.33,2274.91,2115.12,319.5799999999999
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4290.0,-12.69,-0.003,-0.48116,0.00097,33.66241,-1.79825,-0.0,0.2248,164.0,2113.63,1 x 6,1960.9,2278.25,2119.575,317.3499999999999
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4295.0,-7.69,-0.002,-0.48858,0.00103,33.66241,-1.72163,-0.0,0.21359,206.0,2118.26,9 x 4,1966.55,2281.67,2124.11,315.1200000000001
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4300.0,-2.69,-0.001,-0.49601,0.00107,33.66241,-1.68267,-0.0,0.20788,207.0,2122.96,8 x 2,1972.27,2285.16,2128.715,312.8899999999999
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4305.0,2.31,0.001,-0.50343,0.00108,33.66241,-1.68138,-0.08842,0.20767,192.0,2127.73,8 x 5,1978.07,2288.72,2133.395,310.64999999999986
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4310.0,7.31,0.002,-0.51086,0.00106,33.66241,-1.71775,-0.28005,0.21296,150.0,2132.58,6 x 3,1983.95,2292.35,2138.15,308.39999999999986
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4315.0,12.31,0.003,-0.51828,0.00103,33.66241,-1.7918,-0.47199,0.22375,202.0,2137.51,9 x 2,1989.9,2296.06,2142.98,306.15999999999985
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4320.0,17.31,0.004,-0.52569,0.00097,33.66241,-1.90352,-0.66417,0.24005,224.0,2142.5,6 x 9,1995.93,2299.84,2147.885,303.9100000000001
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4325.0,22.31,0.005,-0.53309,0.0009,33.66241,-2.0529,-0.8565,0.26184,160.0,2147.57,5 x 1,2002.04,2303.69,2152.865,301.6500000000001
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4330.0,27.31,0.006,-0.54048,0.00083,33.66241,-2.23996,-1.0489,0.28913,206.0,2152.72,2 x 12,2008.21,2307.62,2157.915,299.40999999999985
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4335.0,32.31,0.008,-0.54785,0.00076,33.66241,-2.46468,-1.24128,0.32192,190.0,2157.93,4 x 14,2014.47,2311.62,2163.045,297.14999999999986
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4340.0,37.31,0.009,-0.55519,0.00069,33.66241,-2.72707,-1.43356,0.36021,157.0,2163.22,9 x 12,2020.79,2315.7,2168.245,294.90999999999985
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4345.0,42.31,0.01,-0.56252,0.00062,33.66241,-3.02713,-1.62565,0.404,200.0,2168.59,1 x 19,2027.19,2319.85,2173.52,292.65999999999985
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4350.0,47.31,0.011,-0.56981,0.00056,33.66241,-3.36486,-1.81747,0.4533,209.0,2174.02,3 x 6,2033.66,2324.08,2178.87,290.41999999999985
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4200.0,-102.69,-0.024,-0.43754,7e-05,81.77468,-4.05529,-0.0,1.37729,129.0,1915.76,10 x 7,1762.02,2082.9,1922.46,320.8800000000001
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4210.0,-92.69,-0.022,-0.44357,8e-05,81.77468,-3.44964,-0.0,1.16237,120.0,1923.34,3 x 3,1769.98,2089.99,1929.985,320.00999999999976
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4220.0,-82.69,-0.019,-0.44961,9e-05,81.77468,-2.90601,-0.0,0.96945,162.0,1931.04,1 x 17,1778.05,2097.19,1937.62,319.1400000000001
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4230.0,-72.69,-0.017,-0.45567,0.00012,81.77468,-2.4244,-0.0,0.79854,154.0,1938.85,7 x 16,1786.24,2104.5,1945.37,318.26
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4240.0,-62.69,-0.015,-0.46174,0.00014,81.77468,-2.00482,-0.0,0.64962,162.0,1946.78,10 x 19,1794.55,2111.93,1953.2399999999998,317.3799999999999
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4250.0,-52.69,-0.012,-0.46783,0.00018,81.77468,-1.64726,-0.0,0.5227,148.0,1954.82,1 x 2,1802.98,2119.46,1961.22,316.48
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4260.0,-42.69,-0.01,-0.47392,0.00022,81.77468,-1.35173,-0.0,0.41779,135.0,1962.98,5 x 4,1811.52,2127.11,1969.315,315.59000000000015
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4270.0,-32.69,-0.008,-0.48002,0.00028,81.77468,-1.11823,-0.0,0.33487,146.0,1971.25,8 x 20,1820.18,2134.87,1977.525,314.6899999999998
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4280.0,-22.69,-0.005,-0.48613,0.00033,81.77468,-0.94675,-0.0,0.27395,125.0,1979.64,3 x 6,1828.96,2142.75,1985.855,313.78999999999996
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4290.0,-12.69,-0.003,-0.49224,0.00039,81.77468,-0.8373,-0.0,0.23504,125.0,1988.15,7 x 7,1837.85,2150.74,1994.2949999999998,312.8899999999999
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4300.0,-2.69,-0.001,-0.49836,0.00042,81.77468,-0.78987,-0.0,0.21812,113.0,1996.78,2 x 11,1846.87,2158.85,2002.86,311.98
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4310.0,7.31,0.002,-0.50447,0.00041,81.77468,-0.80446,-0.66939,0.2232,160.0,2005.52,8 x 18,1856.01,2167.08,2011.545,311.06999999999994
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4320.0,17.31,0.004,-0.51058,0.00038,81.77468,-0.88108,-1.58852,0.25029,145.0,2014.38,1 x 11,1865.26,2175.42,2020.3400000000001,310.1600000000001
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4330.0,27.31,0.006,-0.51669,0.00032,81.77468,-1.01973,-2.51142,0.29937,133.0,2023.36,10 x 13,1874.64,2183.88,2029.2600000000002,309.24
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4340.0,37.31,0.009,-0.5228,0.00026,81.77468,-1.2204,-3.43781,0.37045,147.0,2032.46,10 x 17,1884.13,2192.46,2038.295,308.3299999999999
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4350.0,47.31,0.011,-0.5289,0.00022,81.77468,-1.4831,-4.36742,0.46354,131.0,2041.67,7 x 16,1893.75,2201.16,2047.455,307.40999999999985
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4360.0,57.31,0.013,-0.53498,0.00018,81.77468,-1.80782,-5.29996,0.57862,158.0,2051.01,5 x 10,1903.48,2209.97,2056.725,306.4899999999998
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4370.0,67.31,0.016,-0.54106,0.00014,81.77468,-2.19457,-6.23515,0.7157,119.0,2060.46,6 x 17,1913.33,2218.9,2066.115,305.57000000000016
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4380.0,77.31,0.018,-0.54713,0.00012,81.77468,-2.64334,-7.17271,0.87479,158.0,2070.03,7 x 6,1923.3,2227.96,2075.63,304.6600000000001
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4390.0,87.31,0.02,-0.55318,0.0001,81.77468,-3.15414,-8.11236,1.05587,145.0,2079.72,9 x 18,1933.39,2237.13,2085.26,303.74
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4400.0,97.31,0.023,-0.55922,8e-05,81.77468,-3.72696,-9.0538,1.25896,145.0,2089.53,4 x 8,1943.6,2246.41,2095.005,302.80999999999995
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4100.0,-202.69,-0.047,-0.44562,1e-05,185.62544,-6.03312,-0.0,4.7585,23.0,1301.57,4 x 5,1171.07,1446.62,1308.8449999999998,275.54999999999995
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4125.0,-177.69,-0.041,-0.45228,1e-05,185.62544,-4.73449,-0.0,3.71246,24.0,1315.35,6 x 19,1184.18,1461.06,1322.62,276.8799999999999
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4150.0,-152.69,-0.035,-0.45896,1e-05,185.62544,-3.60664,-0.0,2.80392,23.0,1329.39,1 x 14,1197.53,1475.77,1336.65,278.24
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4175.0,-127.69,-0.03,-0.46566,2e-05,185.62544,-2.64956,-0.0,2.03288,25.0,1343.7,9 x 14,1211.15,1490.75,1350.95,279.5999999999999
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4200.0,-102.69,-0.024,-0.47237,3e-05,185.62544,-1.86326,-0.0,1.39933,34.0,1358.27,8 x 1,1225.03,1506.0,1365.5149999999999,280.97
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4225.0,-77.69,-0.018,-0.47909,5e-05,185.62544,-1.24774,-0.0,0.90329,24.0,1373.11,1 x 16,1239.16,1521.54,1380.35,282.3799999999999
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4250.0,-52.69,-0.012,-0.48581,8e-05,185.62544,-0.80299,-0.0,0.54475,30.0,1388.23,5 x 13,1253.57,1537.35,1395.46,283.78
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4275.0,-27.69,-0.006,-0.49254,0.00013,185.62544,-0.52902,-0.0,0.32371,33.0,1403.62,1 x 8,1268.24,1553.45,1410.845,285.21000000000004
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4300.0,-2.69,-0.001,-0.49928,0.00017,185.62544,-0.42583,-0.0,0.24017,26.0,1419.29,5 x 1,1283.17,1569.84,1426.505,286.66999999999985
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4325.0,22.31,0.005,-0.50601,0.00014,185.62544,-0.49342,-4.01406,0.29413,30.0,1435.24,9 x 10,1298.38,1586.51,1442.4450000000002,288.1299999999999
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4350.0,47.31,0.011,-0.51274,9e-05,185.62544,-0.73178,-8.55974,0.48558,26.0,1451.47,3 x 8,1313.87,1603.48,1458.675,289.6100000000001
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4375.0,72.31,0.017,-0.51947,5e-05,185.62544,-1.14092,-13.15428,0.81454,27.0,1467.98,4 x 9,1329.62,1620.73,1475.175,291.1100000000001
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4400.0,97.31,0.023,-0.52619,4e-05,185.62544,-1.72084,-17.79597,1.281,28.0,1484.77,5 x 17,1345.65,1638.28,1491.9650000000001,292.6299999999999
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4425.0,122.31,0.028,-0.5329,2e-05,185.62544,-2.47153,-22.48309,1.88496,27.0,1501.85,6 x 14,1361.96,1656.11,1509.0349999999999,294.14999999999986
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4450.0,147.31,0.034,-0.5396,2e-05,185.62544,-3.39301,-27.21385,2.62642,26.0,1519.22,8 x 17,1378.55,1674.25,1526.4,295.70000000000005
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4475.0,172.31,0.04,-0.54628,1e-05,185.62544,-4.48525,-31.98648,3.50538,25.0,1536.87,2 x 12,1395.41,1692.67,1544.04,297.26
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4500.0,197.31,0.046,-0.55295,1e-05,185.62544,-5.74828,-36.79916,4.52184,30.0,1554.81,8 x 2,1412.56,1711.39,1561.975,298.83000000000015
2023-10-03,SPX,4307.72,2023-10-03,Daily,0.6,4250.0,-57.72,-0.013,-0.41515,0.00036,33.68263,-4.19267,-0.0,0.57353,150.0,2077.72,10 x 12,1915.85,2253.26,2084.5550000000003,337.4100000000003
