,symbol,underlying_last,expire_date,expiry_type,dte,strike,strike_distance,strike_distance_pct,c_delta,c_gamma,c_vega,c_theta,c_rho,c_iv,c_volume,c_last,c_size,c_bid,c_ask,c_mid,c_spread
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4265.0,-37.41,-0.009,0.55531,0.00059,33.67934,-2.61299,1.41351,0.34706,180.0,2154.69,5 x 18,2012.84,2306.54,2159.69,293.70000000000005
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4270.0,-32.41,-0.008,0.54797,0.00067,33.67934,-2.35013,1.22729,0.31214,204.0,2153.99,4 x 7,2010.81,2307.37,2159.09,296.55999999999995
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4275.0,-27.41,-0.006,0.54061,0.00074,33.67934,-2.12492,1.04009,0.28223,172.0,2153.36,6 x 20,2008.84,2308.28,2158.56,299.4400000000003
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4280.0,-22.41,-0.005,0.53322,0.00083,33.67934,-1.93736,0.85199,0.25732,190.0,2152.81,3 x 6,2006.94,2309.28,2158.11,302.34000000000015
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4285.0,-17.41,-0.004,0.52583,0.0009,33.67934,-1.78743,0.66308,0.23741,161.0,2152.32,1 x 17,2005.1,2310.35,2157.725,305.25
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4290.0,-12.41,-0.003,0.51842,0.00098,33.67934,-1.67516,0.47344,0.22249,180.0,2151.91,3 x 14,2003.34,2311.5,2157.42,308.1600000000001
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4295.0,-7.41,-0.002,0.511,0.00103,33.67934,-1.60053,0.28314,0.21258,189.0,2151.57,2 x 17,2001.64,2312.73,2157.185,311.0899999999999
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4300.0,-2.41,-0.001,0.50358,0.00107,33.67934,-1.56354,0.09227,0.20767,174.0,2151.31,8 x 2,2000.01,2314.05,2157.03,314.0400000000002
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4305.0,2.59,0.001,0.49616,0.00108,33.67934,-1.5642,0.0,0.20776,159.0,2151.12,5 x 15,1998.46,2315.44,2156.95,316.98
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4310.0,7.59,0.002,0.48874,0.00106,33.67934,-1.60251,0.0,0.21284,195.0,2151.0,5 x 1,1996.97,2316.91,2156.94,319.9399999999998
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4315.0,12.59,0.003,0.48132,0.00102,33.67934,-1.67846,0.0,0.22293,202.0,2150.96,4 x 19,1995.56,2318.46,2157.01,322.9000000000001
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4320.0,17.59,0.004,0.47391,0.00097,33.67934,-1.79205,0.0,0.23802,209.0,2150.99,4 x 12,1994.22,2320.08,2157.15,325.8599999999999
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4325.0,22.59,0.005,0.46652,0.0009,33.67934,-1.94329,0.0,0.25811,205.0,2151.09,2 x 18,1992.95,2321.79,2157.37,328.8399999999999
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4330.0,27.59,0.006,0.45914,0.00083,33.67934,-2.13218,0.0,0.2832,174.0,2151.27,1 x 2,1991.75,2323.57,2157.66,331.82000000000016
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4335.0,32.59,0.008,0.45177,0.00075,33.67934,-2.35871,0.0,0.31328,155.0,2151.52,6 x 19,1990.62,2325.42,2158.02,334.8000000000002
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4340.0,37.59,0.009,0.44443,0.00068,33.67934,-2.62288,0.0,0.34837,206.0,2151.85,10 x 15,1989.57,2327.35,2158.46,337.78
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4345.0,42.59,0.01,0.43711,0.00062,33.67934,-2.9247,0.0,0.38846,192.0,2152.24,9 x 14,1988.59,2329.36,2158.975,340.7700000000002
2023-10-03,SPX,4302.41,2023-10-03,Daily,0.6,4350.0,47.59,0.011,0.42982,0.00056,33.67934,-3.26417,0.0,0.43355,191.0,2152.71,7 x 3,1987.69,2331.44,2159.565,343.75
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4200.0,-102.41,-0.024,0.56229,7e-05,81.77728,-3.92605,9.09217,1.26616,155.0,2166.84,1 x 20,2016.09,2328.87,2172.48,312.78
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4210.0,-92.41,-0.021,0.55626,8e-05,81.77728,-3.32195,8.23184,1.07133,147.0,2164.79,7 x 6,2013.05,2327.97,2170.5099999999998,314.91999999999985
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4220.0,-82.41,-0.019,0.55022,0.0001,81.77728,-2.77986,7.36489,0.89651,153.0,2162.84,4 x 13,2010.11,2327.18,2168.645,317.06999999999994
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4230.0,-72.41,-0.017,0.54416,0.00012,81.77728,-2.29978,6.49155,0.74168,163.0,2161.01,6 x 8,2007.28,2326.52,2166.9,319.24
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4240.0,-62.41,-0.015,0.53809,0.00014,81.77728,-1.88172,5.61206,0.60686,146.0,2159.3,7 x 17,2004.55,2325.99,2165.27,321.4399999999998
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4250.0,-52.41,-0.012,0.532,0.00018,81.77728,-1.52568,4.72669,0.49203,117.0,2157.7,8 x 9,2001.94,2325.57,2163.755,323.6300000000001
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4260.0,-42.41,-0.01,0.52591,0.00022,81.77728,-1.23165,3.83567,0.39721,134.0,2156.21,8 x 4,1999.43,2325.29,2162.36,325.8599999999999
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4270.0,-32.41,-0.008,0.51981,0.00028,81.77728,-0.99963,2.93927,0.32238,156.0,2154.84,1 x 10,1997.03,2325.13,2161.08,328.10000000000014
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4280.0,-22.41,-0.005,0.5137,0.00034,81.77728,-0.82964,2.03775,0.26756,155.0,2153.59,5 x 3,1994.74,2325.09,2159.915,330.35000000000014
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4290.0,-12.41,-0.003,0.50759,0.00039,81.77728,-0.72165,1.13138,0.23273,163.0,2152.45,9 x 4,1992.56,2325.18,2158.87,332.6199999999999
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4300.0,-2.41,-0.001,0.50147,0.00042,81.77728,-0.67568,0.22041,0.21791,113.0,2151.43,7 x 20,1990.49,2325.39,2157.94,334.89999999999986
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4310.0,7.59,0.002,0.49536,0.00041,81.77728,-0.69173,0.0,0.22308,165.0,2150.53,8 x 1,1988.53,2325.73,2157.13,337.20000000000005
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4320.0,17.59,0.004,0.48925,0.00037,81.77728,-0.76979,0.0,0.24826,126.0,2149.75,10 x 7,1986.68,2326.2,2156.44,339.51999999999975
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4330.0,27.59,0.006,0.48314,0.00032,81.77728,-0.90987,0.0,0.29343,145.0,2149.09,7 x 12,1984.95,2326.8,2155.875,341.85000000000014
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4340.0,37.59,0.009,0.47703,0.00026,81.77728,-1.11197,0.0,0.35861,110.0,2148.54,7 x 20,1983.33,2327.52,2155.425,344.19000000000005
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4350.0,47.59,0.011,0.47094,0.00021,81.77728,-1.37607,0.0,0.44379,130.0,2148.12,7 x 17,1981.82,2328.37,2155.095,346.54999999999995
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4360.0,57.59,0.013,0.46485,0.00017,81.77728,-1.7022,0.0,0.54896,159.0,2147.81,10 x 18,1980.42,2329.34,2154.88,348.9200000000001
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4370.0,67.59,0.016,0.45877,0.00014,81.77728,-2.09034,0.0,0.67414,158.0,2147.62,3 x 1,1979.14,2330.44,2154.79,351.29999999999995
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4380.0,77.59,0.018,0.4527,0.00012,81.77728,-2.54049,0.0,0.81931,153.0,2147.55,4 x 1,1977.97,2331.66,2154.815,353.6899999999998
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4390.0,87.59,0.02,0.44665,0.0001,81.77728,-3.05266,0.0,0.98449,136.0,2147.59,1 x 13,1976.91,2333.01,2154.96,356.10000000000014
2023-10-06,SPX,4302.41,2023-10-06,Weekly,3.6,4400.0,97.59,0.023,0.44061,8e-05,81.77728,-3.62684,0.0,1.16966,152.0,2147.76,4 x 8,1975.96,2334.49,2155.225,358.52999999999975
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4100.0,-202.41,-0.047,0.55431,1e-05,185.61695,-5.92404,34.3909,4.33645,31.0,2200.0,4 x 8,1998.95,2421.26,2210.105,422.3100000000002
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4125.0,-177.41,-0.041,0.54764,1e-05,185.61695,-4.62684,30.35481,3.38689,24.0,2193.02,9 x 6,1991.41,2415.04,2203.225,423.6299999999999
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4150.0,-152.41,-0.035,0.54096,1e-05,185.61695,-3.5004,26.25628,2.56233,34.0,2186.31,9 x 15,1984.11,2409.11,2196.61,425.0000000000002
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4175.0,-127.41,-0.03,0.53427,2e-05,185.61695,-2.54473,22.09663,1.86276,31.0,2179.86,2 x 7,1977.06,2403.46,2190.26,426.4000000000001
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4200.0,-102.41,-0.024,0.52756,3e-05,185.61695,-1.75982,17.87725,1.2882,31.0,2173.68,8 x 11,1970.25,2398.11,2184.1800000000003,427.8600000000001
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4225.0,-77.41,-0.018,0.52084,5e-05,185.61695,-1.14567,13.59956,0.83864,25.0,2167.77,9 x 3,1963.7,2393.04,2178.37,429.3399999999999
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4250.0,-52.41,-0.012,0.51411,8e-05,185.61695,-0.70228,9.26503,0.51408,28.0,2162.13,10 x 14,1957.4,2388.27,2172.835,430.8699999999999
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4275.0,-27.41,-0.006,0.50738,0.00013,185.61695,-0.42966,4.87518,0.31452,27.0,2156.77,5 x 6,1951.35,2383.8,2167.575,432.4500000000003
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4300.0,-2.41,-0.001,0.50065,0.00017,185.61695,-0.3278,0.43157,0.23995,29.0,2151.68,9 x 11,1945.57,2379.63,2162.6,434.0600000000002
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4325.0,22.59,0.005,0.49392,0.00014,185.61695,-0.39671,0.0,0.29039,26.0,2146.88,7 x 19,1940.04,2375.76,2157.9,435.72000000000025
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4350.0,47.59,0.011,0.48718,9e-05,185.61695,-0.63637,0.0,0.46583,29.0,2142.35,2 x 20,1934.78,2372.2,2153.49,437.41999999999985
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4375.0,72.59,0.017,0.48046,5e-05,185.61695,-1.0468,0.0,0.76627,30.0,2138.11,1 x 11,1929.77,2368.94,2149.355,439.1700000000001
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4400.0,97.59,0.023,0.47374,4e-05,185.61695,-1.628,0.0,1.19171,30.0,2134.15,4 x 2,1925.03,2365.99,2145.5099999999998,440.9599999999998
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4425.0,122.59,0.028,0.46703,2e-05,185.61695,-2.37995,0.0,1.74215,31.0,2130.48,7 x 7,1920.56,2363.35,2141.955,442.78999999999996
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4450.0,147.59,0.034,0.46033,2e-05,185.61695,-3.30267,0.0,2.41758,30.0,2127.09,3 x 15,1916.35,2361.01,2138.6800000000003,444.6600000000003
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4475.0,172.59,0.04,0.45364,1e-05,185.61695,-4.39615,0.0,3.21802,31.0,2123.99,8 x 19,1912.4,2358.99,2135.6949999999997,446.5899999999997
2023-10-21,SPX,4302.41,2023-10-21,Monthly,18.6,4500.0,197.59,0.046,0.44698,1e-05,185.61695,-5.6604,0.0,4.14346,27.0,2121.18,1 x 13,1908.72,2357.28,2133.0,448.5600000000002
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4250.0,-52.69,-0.012,0.57763,0.00041,33.66241,-3.65162,1.97448,0.4847,207.0,2157.42,9 x 7,2019.6,2304.64,2162.12,285.03999999999996
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4255.0,-47.69,-0.011,0.57036,0.00046,33.66241,-3.2735,1.79183,0.43451,172.0,2156.5,10 x 13,2017.37,2305.22,2161.295,287.8499999999999
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4260.0,-42.69,-0.01,0.56307,0.00052,33.66241,-2.93306,1.60796,0.38932,152.0,2155.65,6 x 1,2015.2,2305.89,2160.545,290.6899999999998
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4265.0,-37.69,-0.009,0.55575,0.00059,33.66241,-2.63028,1.42297,0.34913,157.0,2154.87,1 x 14,2013.09,2306.64,2159.865,293.54999999999995
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4270.0,-32.69,-0.008,0.5484,0.00066,33.66241,-2.36517,1.23691,0.31394,222.0,2154.17,6 x 6,2011.05,2307.47,2159.2599999999998,296.41999999999985
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4275.0,-27.69,-0.006,0.54104,0.00074,33.66241,-2.13773,1.04988,0.28375,216.0,2153.53,10 x 16,2009.08,2308.37,2158.725,299.28999999999996
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4280.0,-22.69,-0.005,0.53365,0.00082,33.66241,-1.94796,0.86194,0.25856,187.0,2152.97,9 x 12,2007.17,2309.36,2158.2650000000003,302.19000000000005
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4285.0,-17.69,-0.004,0.52625,0.0009,33.66241,-1.79586,0.67318,0.23837,201.0,2152.48,7 x 15,2005.34,2310.43,2157.8849999999998,305.0899999999999
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4290.0,-12.69,-0.003,0.51884,0.00097,33.66241,-1.68142,0.48368,0.22319,212.0,2152.07,9 x 6,2003.57,2311.58,2157.575,308.01
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4295.0,-7.69,-0.002,0.51142,0.00103,33.66241,-1.60466,0.29352,0.213,191.0,2151.73,2 x 10,2001.86,2312.81,2157.335,310.95000000000005
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4300.0,-2.69,-0.001,0.50399,0.00107,33.66241,-1.56557,0.1028,0.20781,188.0,2151.46,4 x 3,2000.23,2314.12,2157.175,313.8899999999999
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4305.0,2.31,0.001,0.49657,0.00108,33.66241,-1.56414,0.0,0.20762,201.0,2151.26,7 x 18,1998.67,2315.51,2157.09,316.84000000000015
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4310.0,7.31,0.002,0.48914,0.00106,33.66241,-1.60038,0.0,0.21243,206.0,2151.14,5 x 8,1997.18,2316.97,2157.075,319.78999999999974
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4315.0,12.31,0.003,0.48172,0.00103,33.66241,-1.67429,0.0,0.22224,205.0,2151.1,10 x 3,1995.76,2318.52,2157.14,322.76
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4320.0,17.31,0.004,0.47431,0.00097,33.66241,-1.78587,0.0,0.23705,170.0,2151.12,2 x 9,1994.42,2320.14,2157.2799999999997,325.7199999999998
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4325.0,22.31,0.005,0.46691,0.0009,33.66241,-1.93512,0.0,0.25686,191.0,2151.22,9 x 13,1993.14,2321.84,2157.4900000000002,328.70000000000005
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4330.0,27.31,0.006,0.45952,0.00083,33.66241,-2.12204,0.0,0.28167,183.0,2151.4,5 x 4,1991.94,2323.62,2157.7799999999997,331.67999999999984
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4335.0,32.31,0.008,0.45215,0.00076,33.66241,-2.34662,0.0,0.31148,205.0,2151.65,9 x 17,1990.81,2325.47,2158.14,334.65999999999985
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4340.0,37.31,0.009,0.44481,0.00069,33.66241,-2.60888,0.0,0.34629,212.0,2151.97,10 x 5,1989.76,2327.4,2158.58,337.6400000000001
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4345.0,42.31,0.01,0.43748,0.00062,33.66241,-2.9088,0.0,0.3861,173.0,2152.36,7 x 3,1988.77,2329.4,2159.085,340.6300000000001
2023-10-03,SPX,4302.69,2023-10-03,Daily,0.6,4350.0,47.31,0.011,0.43019,0.00056,33.66241,-3.2464,0.0,0.43091,204.0,2152.82,9 x 7,1987.86,2331.48,2159.67,343.6200000000001
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4200.0,-102.69,-0.024,0.56246,7e-05,81.77468,-3.94429,9.1151,1.27184,128.0,2167.04,1 x 11,2016.31,2329.04,2172.675,312.73
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4210.0,-92.69,-0.022,0.55643,8e-05,81.77468,-3.33837,8.25503,1.07646,137.0,2164.98,3 x 8,2013.26,2328.13,2170.695,314.8700000000001
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4220.0,-82.69,-0.019,0.55039,9e-05,81.77468,-2.79448,7.38834,0.90108,158.0,2163.03,7 x 10,2010.32,2327.35,2168.835,317.03
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4230.0,-72.69,-0.017,0.54433,0.00012,81.77468,-2.31261,6.51524,0.7457,133.0,2161.2,6 x 1,2007.49,2326.69,2167.09,319.20000000000005
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4240.0,-62.69,-0.015,0.53826,0.00014,81.77468,-1.89276,5.636,0.61032,151.0,2159.48,4 x 8,2004.76,2326.15,2165.455,321.3900000000001
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4250.0,-52.69,-0.012,0.53217,0.00018,81.77468,-1.53495,4.75086,0.49494,120.0,2157.88,4 x 13,2002.14,2325.73,2163.935,323.5899999999999
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4260.0,-42.69,-0.01,0.52608,0.00022,81.77468,-1.23915,3.86008,0.39956,137.0,2156.39,8 x 10,1999.63,2325.44,2162.535,325.80999999999995
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4270.0,-32.69,-0.008,0.51998,0.00028,81.77468,-1.00538,2.9639,0.32418,142.0,2155.02,4 x 11,1997.22,2325.27,2161.245,328.04999999999995
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4280.0,-22.69,-0.005,0.51387,0.00033,81.77468,-0.83364,2.0626,0.26881,158.0,2153.76,8 x 10,1994.93,2325.23,2160.08,330.29999999999995
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4290.0,-12.69,-0.003,0.50776,0.00039,81.77468,-0.72392,1.15644,0.23343,138.0,2152.62,2 x 14,1992.75,2325.32,2159.035,332.57000000000016
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4300.0,-2.69,-0.001,0.50164,0.00042,81.77468,-0.67623,0.24568,0.21805,157.0,2151.6,8 x 6,1990.68,2325.53,2158.105,334.85000000000014
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4310.0,7.31,0.002,0.49553,0.00041,81.77468,-0.69056,0.0,0.22267,159.0,2150.7,10 x 18,1988.71,2325.87,2157.29,337.15999999999985
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4320.0,17.31,0.004,0.48942,0.00038,81.77468,-0.76691,0.0,0.24729,154.0,2149.91,9 x 6,1986.86,2326.34,2156.6,339.48000000000025
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4330.0,27.31,0.006,0.48331,0.00032,81.77468,-0.9053,0.0,0.29191,114.0,2149.24,8 x 2,1985.13,2326.93,2156.0299999999997,341.7999999999997
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4340.0,37.31,0.009,0.4772,0.00026,81.77468,-1.1057,0.0,0.35653,134.0,2148.69,3 x 3,1983.5,2327.64,2155.5699999999997,344.1399999999999
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4350.0,47.31,0.011,0.4711,0.00022,81.77468,-1.36814,0.0,0.44116,123.0,2148.26,6 x 8,1981.99,2328.49,2155.24,346.4999999999998
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4360.0,57.31,0.013,0.46502,0.00018,81.77468,-1.6926,0.0,0.54578,123.0,2147.95,6 x 19,1980.59,2329.46,2155.025,348.8700000000001
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4370.0,67.31,0.016,0.45894,0.00014,81.77468,-2.07908,0.0,0.6704,111.0,2147.76,2 x 17,1979.3,2330.56,2154.93,351.26
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4380.0,77.31,0.018,0.45287,0.00012,81.77468,-2.52759,0.0,0.81502,144.0,2147.68,7 x 2,1978.13,2331.78,2154.955,353.6500000000001
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4390.0,87.31,0.02,0.44682,0.0001,81.77468,-3.03812,0.0,0.97964,129.0,2147.73,4 x 16,1977.06,2333.12,2155.09,356.05999999999995
2023-10-06,SPX,4302.69,2023-10-06,Weekly,3.6,4400.0,97.31,0.023,0.44078,8e-05,81.77468,-3.61068,0.0,1.16426,153.0,2147.89,7 x 6,1976.11,2334.59,2155.35,358.48000000000025
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4100.0,-202.69,-0.047,0.55438,1e-05,185.62544,-5.93986,34.43498,4.34767,24.0,2200.21,5 x 3,1999.17,2421.48,2210.325,422.30999999999995
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4125.0,-177.69,-0.041,0.54772,1e-05,185.62544,-4.64066,30.39961,3.39672,30.0,2193.23,4 x 11,1991.62,2415.26,2203.44,423.6400000000003
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4150.0,-152.69,-0.035,0.54104,1e-05,185.62544,-3.51224,26.30178,2.57078,29.0,2186.52,3 x 2,1984.32,2409.32,2196.82,425.0000000000002
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4175.0,-127.69,-0.03,0.53434,2e-05,185.62544,-2.55459,22.14283,1.86983,32.0,2180.07,3 x 19,1977.26,2403.67,2190.465,426.4100000000001
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4200.0,-102.69,-0.024,0.52763,3e-05,185.62544,-1.76772,17.92414,1.29388,34.0,2173.88,4 x 12,1970.45,2398.31,2184.38,427.8599999999999
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4225.0,-77.69,-0.018,0.52091,5e-05,185.62544,-1.15163,13.64712,0.84294,29.0,2167.97,2 x 12,1963.9,2393.25,2178.575,429.3499999999999
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4250.0,-52.69,-0.012,0.51419,8e-05,185.62544,-0.70632,9.31326,0.51699,29.0,2162.33,3 x 10,1957.59,2388.47,2173.0299999999997,430.8799999999999
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4275.0,-27.69,-0.006,0.50746,0.00013,185.62544,-0.43178,4.92406,0.31604,26.0,2156.96,5 x 17,1951.55,2384.0,2167.775,432.45000000000005
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4300.0,-2.69,-0.001,0.50072,0.00017,185.62544,-0.32802,0.48109,0.2401,25.0,2151.88,9 x 5,1945.76,2379.83,2162.795,434.06999999999994
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4325.0,22.31,0.005,0.49399,0.00014,185.62544,-0.39504,0.0,0.28915,32.0,2147.07,4 x 18,1940.23,2375.95,2158.09,435.7199999999998
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4350.0,47.31,0.011,0.48726,9e-05,185.62544,-0.63283,0.0,0.4632,28.0,2142.54,8 x 12,1934.96,2372.39,2153.675,437.42999999999984
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4375.0,72.31,0.017,0.48053,5e-05,185.62544,-1.04141,0.0,0.76226,31.0,2138.3,9 x 18,1929.96,2369.12,2149.54,439.15999999999985
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4400.0,97.31,0.023,0.47381,4e-05,185.62544,-1.62075,0.0,1.18631,30.0,2134.33,10 x 11,1925.21,2366.17,2145.69,440.96000000000004
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4425.0,122.31,0.028,0.4671,2e-05,185.62544,-2.37088,0.0,1.73536,24.0,2130.66,7 x 9,1920.73,2363.52,2142.125,442.78999999999996
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4450.0,147.31,0.034,0.4604,2e-05,185.62544,-3.29178,0.0,2.40941,26.0,2127.27,8 x 6,1916.52,2361.19,2138.855,444.6700000000001
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4475.0,172.31,0.04,0.45372,1e-05,185.62544,-4.38346,0.0,3.20847,31.0,2124.16,2 x 6,1912.57,2359.16,2135.865,446.5899999999999
2023-10-21,SPX,4302.69,2023-10-21,Monthly,18.6,4500.0,197.31,0.046,0.44705,1e-05,185.62544,-5.64592,0.0,4.13252,31.0,2121.35,10 x 19,1908.89,2357.45,2133.17,448.5599999999997
2023-10-03,SPX,4307.72,2023-10-03,Daily,0.6,4250.0,-57.72,-0.013,0.58485,0.00036,33.68263,-4.07693,2.15569,0.54022,173.0,2160.92,7 x 14,2024.25,2306.82,2165.535,282.57000000000016
2023-10-03,SPX,4307.72,2023-10-03,Daily,0.6,4255.0,-52.72,-0.012,0.57762,0.00041,33.68263,-3.66021,1.97442,0.485,215.0,2159.93,1 x 11,2021.95,2307.33,2164.64,285.3799999999999
2023-10-03,SPX,4307.72,2023-10-03,Daily,0.6,4260.0,-47.72,-0.011,0.57036,0.00046,33.68263,-3.28122,1.79188,0.43478,150.0,2159.01,9 x 12,2019.72,2307.91,2163.815,288.1899999999998
2023-10-03,SPX,4307.72,2023-10-03,Daily,0.6,4265.0,-42.72,-0.01,0.56307,0.00052,33.68263,-2.93997,1.60812,0.38956,187.0,2158.17,6 x 7,2017.55,2308.58,2163.065,291.03
2023-10-03,SPX,4307.72,2023-10-03,Daily,0.6,4270.0,-37.72,-0.009,0.55576,0.00059,33.68263,-2.63645,1.42323,0.34934,205.0,2157.39,10 x 13,2015.45,2309.33,2162.39,293.8799999999999
2023-10-03,SPX,4307.72,2023-10-03,Daily,0.6,4275.0,-32.72,-0.008,0.54842,0.00066,33.68263,-2.37066,1.23728,0.31413,180.0,2156.68,4 x 18,2013.41,2310.16,2161.785,296.7499999999998
